pilot_pattern,pilot_density,snr_db,trial,num_pilots,nmse_oracle_perfect,nmse_oracle_support_ls,nmse_estimated_support_ls,path_recall,path_precision,power_recovery,delay_rmse_bins,doppler_rmse_bins,penalized_delay_rmse_bins,penalized_doppler_rmse_bins,ospa_distance,num_estimated,num_missed,num_false_alarms,false_alarm_rate
random,0.125,10.0,160,112,0.0,0.0027042710312505385,0.45401857714230504,0.5,0.5,0.5649621490011419,0.11055933200191263,0.13431521521923256,0.5360612679035435,0.36608781531170137,0.7395582250273673,4.0,2.0,2.0,0.5
random,0.125,10.0,161,112,0.0,0.002807403137058669,0.07024313395159852,1.0,1.0,1.0,0.12734072189123308,0.08267982307238875,0.12734072189123308,0.08267982307238875,0.23700559402367136,4.0,0.0,0.0,0.0
random,0.125,10.0,162,112,0.0,0.002697911906327571,0.06451836449038027,0.75,0.75,0.99658986592981,0.1208249294658182,0.042331230737216195,0.3893250540169679,0.25267360333401584,0.524252500290724,4.0,1.0,1.0,0.25
random,0.125,10.0,163,112,0.0,0.00292856449884869,0.03470927311087661,1.0,1.0,1.0,0.06930402076532975,0.1136070896867847,0.06930402076532975,0.1136070896867847,0.24528561729894052,4.0,0.0,0.0,0.0
random,0.125,10.0,164,112,0.0,0.005524518784314423,0.09353366115462859,0.75,0.75,0.9297229014877009,0.13349152711799928,0.06293909584617335,0.39241558437353335,0.2558730101817117,0.5344567083567469,4.0,1.0,1.0,0.25
random,0.125,10.0,165,112,0.0,0.0033139748076371875,0.1668634735162829,0.75,0.75,0.8465568984620209,0.10955099129253215,0.07979704974098507,0.386815285077881,0.25937555177873634,0.5339518708332531,4.0,1.0,1.0,0.25
random,0.125,10.0,166,112,0.0,0.0018546878172160778,0.07139952492514164,0.75,0.75,0.9830447869314333,0.3468204739429696,0.2139266504976972,0.4804563776863822,0.31116468122984803,0.7074826238827554,4.0,1.0,1.0,0.25
random,0.125,10.0,167,112,0.0,0.003336331330804385,0.3914566449746738,0.75,0.75,0.6065887390085555,0.17432365062267005,0.0764057544578372,0.40424813094782647,0.2586085448814549,0.5550061544686092,4.0,1.0,1.0,0.25
random,0.125,10.0,168,112,0.0,0.004424090397232593,0.06951372308623237,1.0,1.0,1.0,0.1572055524207298,0.116969306281827,0.1572055524207298,0.116969306281827,0.3141059342579215,4.0,0.0,0.0,0.0
random,0.125,10.0,169,112,0.0,0.0012947868275125043,0.06646153463047567,0.75,0.75,0.9498770265326779,0.07567009721180674,0.07074181997830523,0.3806829030952575,0.2573971713527214,0.5221569049920927,4.0,1.0,1.0,0.25
random,0.125,10.0,170,112,0.0,0.005503810381351496,0.1367574251155992,0.75,0.75,0.8826030548613816,0.0880072023713175,0.05240063099945063,0.38266689267810916,0.2540853588793645,0.5182320927406848,4.0,1.0,1.0,0.25
random,0.125,10.0,171,112,0.0,0.004514625605642011,0.05556658978471011,0.75,0.75,0.9832299206436229,0.10122132114943051,0.018677070802442953,0.38510948688837454,0.25052270302373714,0.5144973340341619,4.0,1.0,1.0,0.25
random,0.125,10.0,172,112,0.0,0.003229120606658022,0.03089635680970621,0.75,0.75,0.9867998297484739,0.066074402547724,0.022642899147399004,0.3793407043859504,0.2507678720676743,0.507305829726786,4.0,1.0,1.0,0.25
random,0.125,10.0,173,112,0.0,0.0018857024617545152,0.268281401222839,1.0,1.0,1.0,0.27922658093407193,0.10841543156573087,0.27922658093407193,0.10841543156573087,0.43084159822622087,4.0,0.0,0.0,0.0
random,0.125,10.0,174,112,0.0,0.005194318018229656,0.17963230434484634,1.0,1.0,1.0,0.2983881345403817,0.08256814062830832,0.2983881345403817,0.08256814062830832,0.43076128783007267,4.0,0.0,0.0,0.0
random,0.125,10.0,175,112,0.0,0.0063534931065733335,0.08690736822227359,0.75,0.75,0.9524740709116165,0.06504596919504747,0.1361687467885047,0.3792073754311647,0.2764171588405176,0.5579131535916259,4.0,1.0,1.0,0.25
random,0.125,10.0,176,112,0.0,0.006787001871024975,0.04586013054952815,0.75,0.75,0.9719552151123502,0.030477859972106607,0.06303241269711632,0.37592775231599956,0.25589023777357095,0.5129890724137288,4.0,1.0,1.0,0.25
random,0.125,10.0,177,112,0.0,0.006875176234281645,0.29460911336013107,0.75,0.75,0.7476163782746571,0.11805408174157143,0.0607471482939308,0.3886869880274927,0.2554753647993943,0.5288222792507852,4.0,1.0,1.0,0.25
random,0.125,10.0,178,112,0.0,0.0033077674377584637,0.044106033116692395,0.5,0.5,0.8790811192690278,0.10730038901420796,0.15103421274152,0.5357300502504038,0.3693313779104415,0.7455580303364809,4.0,2.0,2.0,0.5
random,0.125,10.0,179,112,0.0,0.0033195697484189987,0.16663820757980607,0.5,0.5,0.5142193921017423,0.05206849667605794,0.22965603589800843,0.5316065877818411,0.38906419446177987,0.6018132412820736,4.0,2.0,2.0,0.5
random,0.125,10.0,180,112,0.0,0.004193013196178709,0.04740713157988856,0.75,0.75,0.9828944839333082,0.07742315176942872,0.08600494470662821,0.3809471857389604,0.26085942169201526,0.5293231628994268,4.0,1.0,1.0,0.25
random,0.125,10.0,181,112,0.0,0.002297210216107426,0.17004391655409662,0.5,0.5,0.8649984646116801,0.09796890153205166,0.07288195285045648,0.5348354446310551,0.3572896437425077,0.7205241354784342,4.0,2.0,2.0,0.5
random,0.125,10.0,182,112,0.0,0.0022937837337407936,0.03929588109025129,0.75,0.75,0.9764990786017844,0.04864106296099689,0.0251722256019802,0.3773585360827045,0.2509486614953699,0.5050302236829382,4.0,1.0,1.0,0.25
random,0.125,10.0,183,112,0.0,0.003994477513116492,0.0203303916017686,1.0,1.0,1.0,0.05905492215866813,0.030615459361755335,0.05905492215866813,0.030615459361755335,0.09974565987115398,4.0,0.0,0.0,0.0
random,0.125,10.0,184,112,0.0,0.0007450332939381003,0.07183257068104312,1.0,1.0,1.0,0.13712643100665803,0.14159051547270599,0.13712643100665803,0.14159051547270599,0.3370759881153962,4.0,0.0,0.0,0.0
random,0.125,10.0,185,112,0.0,0.0010511716890755128,0.0826633056349909,0.75,0.75,0.9401779359859718,0.06073657239766859,0.05736733318760342,0.3786709632648943,0.25488871726263823,0.5145790587655074,4.0,1.0,1.0,0.25
random,0.125,10.0,186,112,0.0,0.002153223789033805,0.15799772987402888,0.75,0.75,0.8672940041759215,0.07274515625892967,0.06342092275852194,0.38025503720444265,0.25596222393676926,0.5187701327911448,4.0,1.0,1.0,0.25
random,0.125,10.0,187,112,0.0,0.0041006801540108785,0.0850242204507893,0.25,0.25,0.2060938357747547,0.12034004376541096,0.10581934023199047,0.6523001084879301,0.4362332325623341,0.7210982080233005,4.0,3.0,3.0,0.75
random,0.125,10.0,188,112,0.0,0.0025289462616422884,0.1123745618649626,0.75,0.75,0.9223948070245769,0.08547155305665406,0.08150402595946439,0.38223558152850884,0.2597733236606499,0.5288376252865257,4.0,1.0,1.0,0.25
random,0.125,10.0,189,112,0.0,0.005055369849658283,0.02025513257887341,0.75,0.75,0.9965447385470293,0.07407169122501416,0.01806633938933298,0.3804470548981821,0.25048911047029154,0.508226981880508,4.0,1.0,1.0,0.25
random,0.125,10.0,190,112,0.0,0.00520744698798412,0.09783389466240222,0.5,0.5,0.9089238142242384,0.007313988553875796,0.019761516262260116,0.5303553028058484,0.3538294204309356,0.7076924371880323,4.0,2.0,2.0,0.5
random,0.125,10.0,191,112,0.0,0.006258889636359573,0.02787910459097308,0.75,0.75,0.9963119121637709,0.11702961203279078,0.06271114731697129,0.38845456306936227,0.25583103017100595,0.5292062963692199,4.0,1.0,1.0,0.25
random,0.125,10.0,192,112,0.0,0.002560160051842724,0.09940392984836081,0.75,0.75,0.8964067204799999,0.12963967201926865,0.05494645697642257,0.39144582437541425,0.2544883786161883,0.5305336296137474,4.0,1.0,1.0,0.25
random,0.125,10.0,193,112,0.0,0.002287933169579476,0.22928505200023946,0.75,0.75,0.7919375290585813,0.08913720766806764,0.2810504270108429,0.3828630059736056,0.34891547241736476,0.7053807127762601,4.0,1.0,1.0,0.25
random,0.125,10.0,194,112,0.0,0.003963802552868618,0.18609848074863067,0.75,0.75,0.9727652680991072,0.25374823495508103,0.04212993051996444,0.43464482633193074,0.2526483688532597,0.584102458586913,4.0,1.0,1.0,0.25
random,0.125,10.0,195,112,0.0,0.008277054644302265,0.12269837468195065,0.25,0.25,0.8697513459700102,0.02854511071870114,0.004897797612331001,0.6496758467393456,0.4330196266976392,0.8662483085875315,4.0,3.0,3.0,0.75
random,0.125,10.0,196,112,0.0,0.004643873666929008,0.0702484362505773,1.0,1.0,1.0,0.10524809705140516,0.10016734294241074,0.10524809705140516,0.10016734294241074,0.2445950095439404,4.0,0.0,0.0,0.0
random,0.125,10.0,197,112,0.0,0.004530313702395004,0.05506935910935935,1.0,1.0,1.0,0.04154602302141892,0.1517149718403951,0.04154602302141892,0.1517149718403951,0.3084449759972483,4.0,0.0,0.0,0.0
random,0.125,10.0,198,112,0.0,0.002527462906752626,0.2684844946882201,0.75,0.75,0.6947912388818351,0.2144052640432526,0.06159266990446848,0.4184521632601422,0.25562715571603617,0.5193971748642421,4.0,1.0,1.0,0.25
random,0.125,10.0,199,112,0.0,0.005968394647190634,0.0681630617804297,0.5,0.5,0.9130827873965912,0.023399205082247763,0.06185443969886453,0.5305881278348024,0.35624848891641664,0.5745281069855388,4.0,2.0,2.0,0.5
random,0.125,20.0,0,112,0.0,0.0003571306487047211,0.04243165130211682,1.0,1.0,1.0,0.19070515447969325,0.06455697443861887,0.19070515447969325,0.06455697443861887,0.28517616412667596,4.0,0.0,0.0,0.0
random,0.125,20.0,1,112,0.0,0.00033920116801877345,0.046354199284699256,1.0,1.0,1.0,0.12124222932899388,0.03150103099259188,0.12124222932899388,0.03150103099259188,0.1734993400858708,4.0,0.0,0.0,0.0
random,0.125,20.0,2,112,0.0,0.0002635745021618531,0.07188535127009531,0.75,0.75,0.9446732390710666,0.26286355329935357,0.030583236519474078,0.43868888262625433,0.25139908664711685,0.5873122394481217,4.0,1.0,1.0,0.25
random,0.125,20.0,3,112,0.0,0.00010654104275780157,0.04487446650395713,1.0,1.0,1.0,0.1336052206115361,0.06447318688966805,0.1336052206115361,0.06447318688966805,0.21991164523560558,4.0,0.0,0.0,0.0
random,0.125,20.0,4,112,0.0,7.790151804361861e-05,0.20666137497107298,0.75,0.75,0.8996645243874506,0.2526152180976576,0.038270311279752056,0.4341495552351693,0.25218735603532316,0.5826489349477237,4.0,1.0,1.0,0.25
random,0.125,20.0,5,112,0.0,0.0005894511844493362,0.02446480722249667,1.0,1.0,1.0,0.0788937105199797,0.060103367359094224,0.0788937105199797,0.060103367359094224,0.15973394984516726,4.0,0.0,0.0,0.0
random,0.125,20.0,6,112,0.0,0.00017901783000991644,0.1518109399320177,0.5,0.5,0.8690291087709335,0.1652414405902028,0.08462601268394752,0.5430491385170985,0.3585816239176121,0.7338896364135344,4.0,2.0,2.0,0.5
random,0.125,20.0,7,112,0.0,0.0003079785156761034,0.00531847461911085,0.75,0.75,0.9986504731220294,0.06670927075278722,0.033226502460269695,0.37942403074037956,0.2516505520544446,0.5091615694482959,4.0,1.0,1.0,0.25
random,0.125,20.0,8,112,0.0,0.0005476457002293331,0.24378226566473699,0.25,0.25,0.13553822476030772,0.3574923912283152,0.02924512652292477,0.6736654974440466,0.433259528869632,0.7472035453248641,4.0,3.0,3.0,0.75
random,0.125,20.0,9,112,0.0,0.00018948995032490873,0.08345756173574768,0.75,0.75,0.9543311239438882,0.1461800464366082,0.08553486155673132,0.39579218597915333,0.2607434743308965,0.5481241759487834,4.0,1.0,1.0,0.25
random,0.125,20.0,10,112,0.0,0.0002908433509988871,0.0713138258575877,0.75,0.75,0.9470076031843397,0.19579057475605388,0.10465906232419164,0.4115525019635763,0.2659231834476533,0.5779035301825715,4.0,1.0,1.0,0.25
random,0.125,20.0,11,112,0.0,0.0004908582459769265,0.2654203233865808,0.75,0.75,0.9265446688814484,0.32023447054232657,0.10281531742637053,0.46640924850676274,0.26538319864511767,0.6468743747105422,4.0,1.0,1.0,0.25
random,0.125,20.0,12,112,0.0,0.00016366766058889518,0.013364191311543146,0.75,0.75,0.9906753061055018,0.059198185762279816,0.019566867529407235,0.3784882017951934,0.25057363534235805,0.5057876568727243,4.0,1.0,1.0,0.25
random,0.125,20.0,13,112,0.0,0.0006806840581143036,0.2743512064176911,0.75,0.75,0.7178628748189935,0.08003636962077837,0.20407231625900124,0.3813520228693633,0.30616030555492557,0.6192557022259653,4.0,1.0,1.0,0.25
random,0.125,20.0,14,112,0.0,0.0004117569953320482,0.04553189544574342,0.75,0.75,0.9733178148036967,0.06240454690954051,0.028119411530345098,0.37887431373245506,0.25118325178763345,0.5075081679616124,4.0,1.0,1.0,0.25
random,0.125,20.0,15,112,0.0,0.0002451218850840822,0.3881991274912275,0.5,0.5,0.5622509316132362,0.05288394815536414,0.02916916736800913,0.5316468338909295,0.35415451453069385,0.7100617204494711,4.0,2.0,2.0,0.5
random,0.125,20.0,16,112,0.0,0.00030745816626676493,0.0488683521820467,0.75,0.75,0.9909428170987662,0.09873095340872763,0.07290320696103153,0.384624298336373,0.25784909964725927,0.528149316926824,4.0,1.0,1.0,0.25
random,0.125,20.0,17,112,0.0,0.0004573848248837089,0.036415453579460334,0.75,0.75,0.9805752765649043,0.09528926474982967,0.04654708543793304,0.3839726982253066,0.2532290926652676,0.5182727262652194,4.0,1.0,1.0,0.25
random,0.125,20.0,18,112,0.0,9.250757721399665e-05,0.012828876609842173,1.0,1.0,1.0,0.031652597121876534,0.06548336361102464,0.031652597121876534,0.06548336361102464,0.13759874968191999,4.0,0.0,0.0,0.0
random,0.125,20.0,19,112,0.0,0.0004934962807859213,0.021214474343995066,1.0,1.0,1.0,0.036054731761092064,0.06817771681425111,0.036054731761092064,0.06817771681425111,0.14458151773614347,4.0,0.0,0.0,0.0
random,0.125,20.0,20,112,0.0,0.00039576066289274205,0.019549962165378375,1.0,1.0,1.0,0.09071090957115167,0.18301575595462946,0.09071090957115167,0.18301575595462946,0.38549637773753054,4.0,0.0,0.0,0.0
random,0.125,20.0,21,112,0.0,0.00030239382427910485,0.17796757852639708,0.5,0.5,0.8586329311522664,0.05237093052302447,0.08101032450513318,0.5316214416122846,0.35816384007631685,0.7180273766899656,4.0,2.0,2.0,0.5
random,0.125,20.0,22,112,0.0,0.00024098522476538527,0.109485361155985,0.5,0.5,0.9064008292628685,0.055423309141319085,0.04116307106376679,0.5317761480153911,0.3547494879625626,0.7114205754934283,4.0,2.0,2.0,0.5
random,0.125,20.0,23,112,0.0,0.00027986475478059664,0.13992349314012914,0.5,0.5,0.7761383279154015,0.03311197288599603,0.07937229063633008,0.5308466834917606,0.3579804188226348,0.5640698815384056,4.0,2.0,2.0,0.5
random,0.125,20.0,24,112,0.0,0.0002616157119863833,0.013237664147604501,1.0,1.0,1.0,0.05208794805414565,0.03042352879252327,0.05208794805414565,0.03042352879252327,0.09233498739233484,4.0,0.0,0.0,0.0
random,0.125,20.0,25,112,0.0,0.00024368606551802187,0.11176353772439258,0.75,0.75,0.8985584568568381,0.2032401331261709,0.16960357592942046,0.41425223449591403,0.28995522020828496,0.6255969318885217,4.0,1.0,1.0,0.25
random,0.125,20.0,26,112,0.0,0.0003909035297855373,0.10211671399955204,0.5,0.5,0.9292250428512799,0.14271560808562528,0.06806197335497767,0.5398461562293696,0.35681397969878764,0.7262021250799353,4.0,2.0,2.0,0.5
random,0.125,20.0,27,112,0.0,0.00036349101433857657,0.06913930131183052,1.0,1.0,1.0,0.1675485920788708,0.14718210715525093,0.1675485920788708,0.14718210715525093,0.3695362119259976,4.0,0.0,0.0,0.0
random,0.125,20.0,28,112,0.0,0.0004620329137229069,0.033283826435245356,0.75,0.75,0.99534774243119,0.027056839212321635,0.17745280865479826,0.37573135936613156,0.29345719359832934,0.5877453484539977,4.0,1.0,1.0,0.25
random,0.125,20.0,29,112,0.0,0.00035013675929297243,0.06631338863366289,0.75,0.75,0.9844081795337516,0.12220158058896487,0.19889200927825917,0.38964717338103577,0.3035926934497228,0.6233659137795001,4.0,1.0,1.0,0.25
random,0.125,20.0,30,112,0.0,0.0002569019038639422,0.030369908722802763,1.0,1.0,1.0,0.07711718329917565,0.1450828267840446,0.07711718329917565,0.1450828267840446,0.3078451843875326,4.0,0.0,0.0,0.0
random,0.125,20.0,31,112,0.0,0.00047384099304052216,0.10153458195433633,0.5,0.5,0.4390653640342062,0.1483905010548757,0.018007537065625866,0.5406106458456571,0.3537826107874509,0.5217048348309542,4.0,2.0,2.0,0.5
random,0.125,20.0,32,112,0.0,0.0001437327885684146,0.06161906879138069,1.0,1.0,1.0,0.14085542486386504,0.13674156184771175,0.14085542486386504,0.13674156184771175,0.33175981638882746,4.0,0.0,0.0,0.0
random,0.125,20.0,33,112,0.0,0.0004661136455766792,0.12389231991180316,0.5,0.5,0.50226612030661,0.043629522576848184,0.10040397255789422,0.5312266631299128,0.36061125724622517,0.5262362780227487,4.0,2.0,2.0,0.5
random,0.125,20.0,34,112,0.0,0.0005826756942491633,0.01445365735162516,1.0,1.0,1.0,0.04612381051306596,0.04879742213677048,0.04612381051306596,0.04879742213677048,0.11535514100132183,4.0,0.0,0.0,0.0
random,0.125,20.0,35,112,0.0,0.00018475347835132436,0.11009593441943495,0.5,0.5,0.6904816612734058,0.0890654621833251,0.26939180797193807,0.5340564841633932,0.4016042493564962,0.638654734167543,4.0,2.0,2.0,0.5
random,0.125,20.0,36,112,0.0,0.0004441059696989722,0.09174478382400343,0.5,0.5,0.9433635372491856,0.04697408172412712,0.10021654670681801,0.5313692521937193,0.3605851884325255,0.7225289634363545,4.0,2.0,2.0,0.5
random,0.125,20.0,37,112,0.0,0.00012643677038636173,0.03460382078822809,0.75,0.75,0.9873970574790745,0.14425439698130593,0.057725424148090766,0.3952619362983617,0.2549493448605188,0.5364163014958481,4.0,1.0,1.0,0.25
random,0.125,20.0,38,112,0.0,0.000527547071149818,0.14537880532029673,0.5,0.5,0.8892915803653553,0.11914583698783227,0.16736775166163922,0.5369803210879944,0.37283506024532626,0.7540837855824443,4.0,2.0,2.0,0.5
random,0.125,20.0,39,112,0.0,0.00023528934187594882,0.11263000274958464,0.5,0.5,0.8428880758266288,0.011746606546264943,0.05347214786813808,0.530395127600807,0.35556945214516955,0.6312148724856371,4.0,2.0,2.0,0.5
random,0.125,20.0,40,112,0.0,0.0006444856111414673,0.07272319033325,1.0,1.0,1.0,0.0876308420247938,0.15873908283970578,0.0876308420247938,0.15873908283970578,0.33829607393065647,4.0,0.0,0.0,0.0
random,0.125,20.0,41,112,0.0,0.000311266351382107,0.03719403710710618,0.75,0.75,0.975761816145583,0.06464487796378375,0.06367950614737801,0.3791559312277923,0.25601037015593814,0.5174332667170314,4.0,1.0,1.0,0.25
random,0.125,20.0,42,112,0.0,0.0007783774678485515,0.22277405599871258,0.75,0.75,0.7921952771316416,0.033847012317736125,0.03788833772065936,0.37614387564086127,0.2521440949168274,0.5058004271081828,4.0,1.0,1.0,0.25
random,0.125,20.0,43,112,0.0,0.0003528962687651589,0.038570189727720576,0.5,0.5,0.9734508099667217,0.04200928239821547,0.014554291835318724,0.5311613595733471,0.35370314347686227,0.7085141833329647,4.0,2.0,2.0,0.5
random,0.125,20.0,44,112,0.0,0.0004729645821052518,0.04392859589937357,0.75,0.75,0.9845987918779493,0.09008500416729108,0.04529390833311822,0.38302934741592015,0.2530585971648991,0.5166962599348814,4.0,1.0,1.0,0.25
random,0.125,20.0,45,112,0.0,0.00024161096405996704,0.08506583623202602,0.5,0.5,0.9209288636344198,0.027085048334082307,0.03511304225592929,0.5306757954925303,0.35442412850740473,0.7093080714488574,4.0,2.0,2.0,0.5
random,0.125,20.0,46,112,0.0,0.00037082474367094043,0.18342415021973724,0.75,0.75,0.9464415215341646,0.1486106158416295,0.1700228804181431,0.396470473497865,0.2901393370421557,0.605119954872435,4.0,1.0,1.0,0.25
random,0.125,20.0,47,112,0.0,0.00023424535788755976,0.08449683529695101,0.5,0.5,0.5734712000338634,0.05830929388488658,0.0455053360346153,0.5319304342455666,0.35501460224026227,0.5156450909958736,4.0,2.0,2.0,0.5
random,0.125,20.0,48,112,0.0,0.000310264155640979,0.02360677759506243,1.0,1.0,1.0,0.04860445574074132,0.07633664750521885,0.04860445574074132,0.07633664750521885,0.1658582075046019,4.0,0.0,0.0,0.0
random,0.125,20.0,49,112,0.0,0.0005487243040459254,0.1236745445876474,0.5,0.5,0.8969012548241285,0.0907343749890586,0.022670961238599772,0.5341969331644721,0.35391663741867385,0.7129838177328289,4.0,2.0,2.0,0.5
random,0.125,20.0,50,112,0.0,0.0006419764142591847,0.021513575761442492,1.0,1.0,1.0,0.05422918558683722,0.11255709097596933,0.05422918558683722,0.11255709097596933,0.23644130757585047,4.0,0.0,0.0,0.0
random,0.125,20.0,51,112,0.0,0.0002104902290819282,0.14401768087718203,0.75,0.75,0.898255775353243,0.051382015371862474,0.11567452991301719,0.37763088277808493,0.2693240569517475,0.5419058398682914,4.0,1.0,1.0,0.25
random,0.125,20.0,52,112,0.0,0.00032444302425562555,0.280061245919154,0.5,0.5,0.6901627775059661,0.015975652854368916,0.0220027219480809,0.5304503848071577,0.35389554940202667,0.598755396931806,4.0,2.0,2.0,0.5
random,0.125,20.0,53,112,0.0,0.00044359047972010836,0.3201164922765508,0.75,0.75,0.6879293669883045,0.036596635728939717,0.15281526761031575,0.376336930568882,0.28286813095700497,0.567312321130674,4.0,1.0,1.0,0.25
random,0.125,20.0,54,112,0.0,0.00038304654985007634,0.033475586374260874,1.0,1.0,1.0,0.057876416219629044,0.08397723401915055,0.057876416219629044,0.08397723401915055,0.18483422088067708,4.0,0.0,0.0,0.0
random,0.125,20.0,55,112,0.0,0.0002925604593397183,0.05694402763724202,0.5,0.5,0.9625505993402927,0.10441293082517104,0.11099413560684666,0.5354447030849693,0.3621599771779807,0.7309788754731573,4.0,2.0,2.0,0.5
random,0.125,20.0,56,112,0.0,0.0004359181520655614,0.17911935950780655,0.75,0.75,0.9137934880519782,0.17660702484702473,0.02104554368206355,0.40499077880735534,0.250663491920254,0.541216653809154,4.0,1.0,1.0,0.25
random,0.125,20.0,57,112,0.0,0.0009814217458137076,0.20213825140621025,0.75,0.75,0.8054007876776353,0.08767408593932118,0.012919265707402972,0.38260953857551905,0.25025023590361284,0.5106365792547404,4.0,1.0,1.0,0.25
random,0.125,20.0,58,112,0.0,0.00019005099929326954,0.10214977461014707,0.75,0.75,0.9144661152333944,0.09798983383722754,0.12652135462039119,0.38448212656973485,0.27295739572547595,0.5575173864902029,4.0,1.0,1.0,0.25
random,0.125,20.0,59,112,0.0,0.00022492954090722712,0.03757188745728677,0.75,0.75,0.9721634188326739,0.06518226259591531,0.06161753972874731,0.37922492734239155,0.25563165082138756,0.5167737739244982,4.0,1.0,1.0,0.25
random,0.125,20.0,60,112,0.0,0.00015922533508298836,0.3965550353615259,0.5,0.5,0.5644062650218742,0.08003413869501669,0.06868244284280259,0.5333411025585095,0.3568734215060396,0.7177243907765875,4.0,2.0,2.0,0.5
random,0.125,20.0,61,112,0.0,0.0005291566673294084,0.0770691182901016,0.75,0.75,0.9538707066139872,0.1760805039761347,0.1292618679928871,0.40481879638965285,0.2739187340941797,0.5843500806237796,4.0,1.0,1.0,0.25
random,0.125,20.0,62,112,0.0,0.00020633220255619506,0.2553894901456058,0.5,0.5,0.7596710683779485,0.03069243062166902,0.036965917220143155,0.5307739751049716,0.35451832042641074,0.7096268835746168,4.0,2.0,2.0,0.5
random,0.125,20.0,63,112,0.0,0.0005125829830856399,0.023721183566879685,0.75,0.75,0.9959906562236609,0.03868659804384971,0.07927285684042114,0.37649367810250783,0.25925496981491297,0.5204306818900422,4.0,1.0,1.0,0.25
random,0.125,20.0,64,112,0.0,0.00033692532522845736,0.10704571362407361,0.5,0.5,0.5938168351626327,0.03958610417938684,0.05985540663637068,0.531068291109581,0.35607770900718094,0.5653870481427011,4.0,2.0,2.0,0.5
random,0.125,20.0,65,112,0.0,5.5743455485203284e-05,0.07676046814158215,0.75,0.75,0.9513906580349638,0.06365920837084289,0.11992873341866121,0.3790308313419923,0.2707160427912488,0.5463991487109792,4.0,1.0,1.0,0.25
random,0.125,20.0,66,112,0.0,0.0005835487174591614,0.03547830692400359,1.0,1.0,1.0,0.14696933386636443,0.06929846613739972,0.14696933386636443,0.06929846613739972,0.24001892246650341,4.0,0.0,0.0,0.0
random,0.125,20.0,67,112,0.0,0.00031831342488758727,0.2173379802952403,0.25,0.25,0.7772919308308834,0.028475962540561284,0.0035677133798079907,0.6496750881099358,0.43301637630081624,0.8662407978654594,4.0,3.0,3.0,0.75
random,0.125,20.0,68,112,0.0,0.00025531194234473977,0.015116131625905391,0.75,0.75,0.9927312934827797,0.0252222938212088,0.035077704884276514,0.37563562541271633,0.2518389049272596,0.5045191323897602,4.0,1.0,1.0,0.25
random,0.125,20.0,69,112,0.0,0.0005279872225860675,0.032348762807027844,1.0,1.0,1.0,0.04774384917565302,0.14399225679330627,0.04774384917565302,0.14399225679330627,0.2949364004393679,4.0,0.0,0.0,0.0
random,0.125,20.0,70,112,0.0,0.00019738963540297003,0.03169045878730419,1.0,1.0,1.0,0.09017749771594138,0.12545412962962088,0.09017749771594138,0.12545412962962088,0.27822977885782413,4.0,0.0,0.0,0.0
random,0.125,20.0,71,112,0.0,0.0005869837738253043,0.02723316328730219,1.0,1.0,1.0,0.06553413413920088,0.07773711047366332,0.06553413413920088,0.07773711047366332,0.17834600086180777,4.0,0.0,0.0,0.0
random,0.125,20.0,72,112,0.0,0.00018998272331648757,0.024975788465516843,0.75,0.75,0.9899869327096065,0.0760791598624057,0.03103340094374495,0.38074404647220306,0.2514404581220004,0.5104964257232676,4.0,1.0,1.0,0.25
random,0.125,20.0,73,112,0.0,0.0004044514709806288,0.1391507783093323,0.75,0.75,0.8489744410269384,0.07052433305809988,0.08217731975088026,0.37994112855147355,0.25993236410858656,0.526204248413771,4.0,1.0,1.0,0.25
random,0.125,20.0,74,112,0.0,7.144691368641771e-05,0.04314608244558348,0.75,0.75,0.9782933591794573,0.08657928696550479,0.05596212868778667,0.3824225146334764,0.25465431448426573,0.5190278510032761,4.0,1.0,1.0,0.25
random,0.125,20.0,75,112,0.0,0.00022251893068691683,0.027385776635106846,1.0,1.0,1.0,0.06664875105737063,0.06993808632867282,0.06664875105737063,0.06993808632867282,0.16571762776734458,4.0,0.0,0.0,0.0
random,0.125,20.0,76,112,0.0,0.00018207329374234256,0.1381034814149073,1.0,1.0,1.0,0.2711124387942765,0.053290216083908555,0.2711124387942765,0.053290216083908555,0.37686805356684977,4.0,0.0,0.0,0.0
random,0.125,20.0,77,112,0.0,0.0007171330067630901,0.05657715450394873,0.75,0.75,0.9622580100665297,0.0665818667449752,0.03076106588107841,0.37940724654971236,0.25141535828307116,0.5086743452295855,4.0,1.0,1.0,0.25
random,0.125,20.0,78,112,0.0,0.00024261753355885192,0.11376846125419435,0.75,0.75,0.9701827849144168,0.22953171725751242,0.07216341535169073,0.4244273870998277,0.2576929740726655,0.5795421363874864,4.0,1.0,1.0,0.25
random,0.125,20.0,79,112,0.0,0.0005121873490655195,0.0296672255800732,0.75,0.75,0.9847463486921888,0.034764056608643026,0.08870196986955073,0.376206598458768,0.2615359049806623,0.5246098593736759,4.0,1.0,1.0,0.25
random,0.125,20.0,80,112,0.0,0.0004662179852766111,0.12210685706574206,0.75,0.75,0.9124649140176633,0.1263007598026949,0.06837160002378484,0.3906263066474831,0.2569163419624359,0.534128451752717,4.0,1.0,1.0,0.25
random,0.125,20.0,81,112,0.0,0.00021881880852151205,0.03337411546008612,0.5,0.5,0.9855166086923784,0.05515629662792609,0.07121727483854111,0.5317622669284215,0.3571217581129917,0.7161340610605261,4.0,2.0,2.0,0.5
